0,8,16
3,22,18
4,28,18
5,102,18
6,260,18
7,30,18
8,244,18
9,5,18
0,32,5
1,184,5
4,96,5
5,282,5
6,106,5
7,19,5
9,79,5
0,5,6
2,10,6
3,374,6
4,4,6
5,348,6
6,6,6
7,2,6
8,38,6
9,8,6
0,96,13
1,40,13
2,35,13
3,119,13
4,39,13
5,172,13
6,165,13
7,64,13
8,37,13
9,29,13
0,1,12
1,208,12
2,28,12
3,318,12
5,19,12
7,206,12
9,17,12
0,135,8
1,100,8
2,81,8
3,83,8
4,3,8
5,80,8
6,216,8
7,80,8
8,3,8
9,16,8
0,164,0
1,38,0
2,3,0
3,20,0
4,274,0
5,24,0
6,17,0
7,226,0
8,28,0
9,1,0
0,116,9
1,12,9
2,48,9
3,82,9
4,135,9
5,3,9
6,60,9
7,62,9
8,268,9
9,11,9
0,223,14
1,15,14
3,40,14
5,122,14
6,196,14
7,185,14
9,17,14
0,2,7
1,13,7
2,67,7
3,12,7
4,72,7
5,288,7
6,252,7
7,31,7
8,60,7
0,24,15
1,185,15
3,160,15
4,6,15
5,2,15
6,22,15
7,99,15
8,288,15
9,10,15
0,238,12
1,6,12
2,48,12
4,136,12
5,23,12
7,118,12
8,202,12
9,26,12
0,26,3
1,4,3
2,24,3
3,184,3
4,139,3
5,36,3
6,344,3
7,32,3
8,7,3
0,3,9
1,107,9
2,120,9
3,115,9
4,44,9
5,122,9
6,58,9
7,56,9
8,148,9
9,25,9
0,145,8
1,134,8
3,72,8
5,137,8
6,25,8
8,282,8
9,2,8
0,8,6
1,20,6
2,23,6
3,11,6
4,16,6
5,204,6
6,287,6
7,26,6
8,30,6
9,171,6
0,85,19
1,5,19
2,12,19
3,48,19
4,411,19
5,20,19
6,112,19
7,77,19
8,22,19
9,4,19
0,14,14
1,80,14
2,100,14
4,82,14
5,459,14
6,4,14
8,4,14
9,52,14
0,73,11
2,66,11
3,5,11
4,448,11
5,123,11
6,8,11
7,3,11
9,70,11
0,3,4
1,28,4
2,222,4
3,36,4
4,16,4
5,112,4
6,212,4
7,109,4
8,49,4
9,10,4
0,5,16
1,14,16
2,14,16
3,20,16
4,63,16
5,366,16
6,103,16
7,60,16
8,57,16
9,95,16
0,6,1
2,25,1
3,168,1
4,64,1
5,12,1
6,40,1
7,52,1
8,150,1
9,279,1
0,61,2
1,445,2
2,138,2
3,1,2
4,8,2
5,12,2
6,8,2
7,98,2
8,20,2
9,4,2
0,198,10
1,15,10
3,14,10
4,8,10
5,86,10
7,365,10
8,108,10
9,1,10
0,4,13
2,3,13
4,69,13
5,48,13
6,224,13
7,271,13
9,177,13
1,4,0
2,47,0
3,87,0
4,6,0
5,22,0
6,509,0
7,75,0
8,19,0
9,28,0
0,83,5
1,12,5
2,17,5
4,153,5
5,166,5
6,2,5
7,353,5
8,8,5
9,1,5
0,28,18
1,212,18
2,15,18
3,156,18
4,36,18
5,68,18
6,4,18
7,146,18
8,3,18
9,126,18
2,164,17
3,75,17
4,35,17
5,3,17
6,75,17
7,19,17
8,337,17
9,89,17
