0,6,12
7,7,13
8,46,13
9,78,13
0,12,8
1,135,8
2,249,8
3,4,8
4,4,8
5,13,8
6,51,8
7,43,8
8,229,8
9,56,8
0,34,9
1,50,9
2,32,9
3,124,9
4,18,9
5,1,9
6,68,9
7,140,9
8,78,9
9,252,9
0,117,14
1,272,14
3,35,14
4,84,14
5,99,14
6,74,14
7,69,14
8,9,14
9,38,14
0,62,1
1,7,1
3,176,1
4,16,1
5,12,1
6,162,1
7,208,1
8,10,1
9,143,1
0,4,13
1,5,13
2,340,13
3,74,13
4,76,13
5,194,13
6,26,13
7,19,13
9,60,13
0,13,15
1,12,15
2,47,15
3,164,15
4,62,15
5,216,15
6,215,15
7,20,15
8,45,15
9,3,15
0,324,0
1,91,0
3,66,0
4,6,0
5,43,0
6,46,0
7,90,0
8,2,0
9,129,0
0,168,8
1,67,8
2,203,8
3,19,8
4,44,8
5,9,8
6,140,8
7,12,8
8,131,8
9,3,8
0,262,3
1,255,3
2,26,3
3,18,3
4,3,3
6,1,3
7,47,3
8,147,3
9,38,3
0,46,18
1,32,18
2,12,18
3,25,18
4,303,18
5,1,18
6,20,18
7,1,18
8,19,18
9,336,18
0,106,16
2,116,16
4,20,16
5,240,16
6,217,16
7,39,16
8,48,16
9,10,16
0,4,11
1,6,11
2,16,11
3,208,11
4,1,11
6,248,11
7,270,11
8,4,11
9,39,11
0,15,7
1,7,7
3,101,7
4,60,7
5,48,7
6,39,7
7,100,7
8,41,7
9,386,7
0,12,19
1,21,19
2,82,19
3,348,19
4,29,19
5,88,19
6,14,19
7,61,19
8,80,19
9,60,19
0,9,9
1,12,9
2,66,9
3,65,9
4,16,9
5,420,9
6,20,9
7,136,9
8,43,9
9,9,9
0,237,10
1,16,10
2,12,10
3,58,10
4,130,10
6,46,10
7,55,10
8,11,10
9,231,10
0,166,5
1,11,5
4,86,5
5,89,5
6,179,5
7,140,5
8,52,5
9,74,5
0,28,4
1,9,4
2,104,4
3,237,4
4,24,4
5,1,4
6,58,4
7,104,4
8,35,4
9,196,4
0,39,12
1,4,12
2,232,12
3,6,12
4,9,12
5,12,12
6,48,12
7,224,12
8,190,12
9,32,12
0,12,2
1,112,2
2,38,2
3,3,2
4,132,2
5,24,2
6,122,2
7,116,2
8,32,2
9,206,2
0,145,6
2,408,6
3,23,6
4,2,6
6,115,6
8,17,6
9,87,6
0,65,17
1,5,17
2,224,17
4,48,17
5,61,17
6,5,17
7,62,17
8,4,17
9,323,17
